CustomerID,Recency,Frequency,Monetary,Recency_log,Frequency_log,Monetary_log,Cluster,Segment,PCA1,PCA2
16409,35,5,1737.14,3.58351893845611,1.791759469228055,7.460570854940204,3,Loyal Customers,0.8361111521987385,0.3808518606986536
13754,151,2,129.6,5.0238805208462765,1.0986122886681098,4.8721392168423305,2,Hibernating,-0.9119660089106424,0.11774036009963207
15227,36,5,891.78,3.6109179126442243,1.791759469228055,6.794340189942439,3,Loyal Customers,0.5866089024171603,0.21167116046744822
12997,21,4,880.09,3.091042453358316,1.6094379124341003,6.781159777358727,3,Loyal Customers,0.5782794645604158,-0.04959610522308443
16918,49,6,923.52,3.912023005428146,1.9459101490553132,6.829274683908488,3,Loyal Customers,0.6343419514190345,0.38155921742445026
16882,66,3,529.47,4.204692619390966,1.3862943611198906,6.2737634060308745,3,Loyal Customers,-0.01579426727389127,0.22376895480318187
14442,204,2,677.47,5.3230099791384085,1.0986122886681098,6.519840263116858,3,Loyal Customers,-0.37972792853758686,0.6884226086705442
16496,8,3,1259.63,2.1972245773362196,1.3862943611198906,7.139366874987175,3,Loyal Customers,0.7642571384275187,-0.3748003013878733
12764,316,1,952.88,5.75890177387728,0.6931471805599453,6.860537877373021,2,Hibernating,-0.6312726674394248,0.8684046912102505
17311,77,2,727.84,4.356708826689592,1.0986122886681098,6.591454229181678,3,Loyal Customers,-0.13018653355118864,0.30678983431298784
15910,0,8,1154.23,0.0,2.1972245773362196,7.052054737330446,0,Champions,1.7906151667416608,-1.1238579018546766
16949,3,6,674.72,1.3862943611198906,1.9459101490553132,6.515778789054528,0,Champions,1.1038521714740939,-0.7516439975481775
14970,67,4,1465.51,4.219507705176107,1.6094379124341003,7.290640707350956,3,Loyal Customers,0.5033407469581433,0.5568188190737924
14701,10,9,1702.59,2.3978952727983707,2.302585092994046,7.440493068109313,0,Champions,1.4495028642862424,0.0008333793649534706
12645,33,4,1406.18,3.5263605246161616,1.6094379124341003,7.249342980701541,3,Loyal Customers,0.6485189144466594,0.2579525071740392
12468,187,2,575.99,5.236441962829949,1.0986122886681098,6.357824935335385,2,Hibernating,-0.4188479596211194,0.6085875901501999
16767,30,10,3910.87,3.4339872044851463,2.3978952727983707,8.271770799518698,0,Champions,1.578043917511154,0.6780405171642154
14738,42,7,1154.7,3.7612001156935624,2.0794415416798357,7.052461499981396,3,Loyal Customers,0.8412774826151255,0.41016021970632716
17540,24,2,544.9,3.2188758248682006,1.0986122886681098,6.3024358087877115,1,At Risk,0.02738464273559446,-0.24376645936220429
14239,42,11,1996.75,3.7612001156935624,2.4849066497880004,7.599776826254572,0,Champions,1.3161628383330155,0.6517409173320103
18125,29,4,1024.07,3.4011973816621555,1.6094379124341003,6.932516181923596,3,Loyal Customers,0.5618171483754467,0.12014477100433885
13328,315,1,235.68,5.755742213586912,0.6931471805599453,5.466709017808493,2,Hibernating,-1.139276298128909,0.4893584699556098
15549,76,3,1180.26,4.343805421853684,1.3862943611198906,7.074336944380585,3,Loyal Customers,0.24424532006926244,0.4984640683164329
15864,66,3,334.8,4.204692619390966,1.3862943611198906,5.81651574464344,3,Loyal Customers,-0.18268525735661356,0.09985244404352323
14662,28,4,611.8,3.367295829986474,1.6094379124341003,6.418038618426381,3,Loyal Customers,0.38187562942011033,-0.03335138347504058
17180,55,4,661.06,4.02535169073515,1.6094379124341003,6.495356186271043,3,Loyal Customers,0.2579572579562932,0.26071266823050643
15057,274,2,807.0,5.616771097666572,1.0986122886681098,6.694562058521095,3,Loyal Customers,-0.38387195247051586,0.8576917635491118
12574,315,1,162.55,5.755742213586912,0.6931471805599453,5.097118753984393,2,Hibernating,-1.2741731828223768,0.38919757298162094
13330,92,3,961.38,4.532599493153256,1.3862943611198906,6.869409383064649,3,Loyal Customers,0.12580068651846762,0.521282158688021
13552,65,12,2227.55,4.189654742026425,2.5649493574615367,7.709106428751472,0,Champions,1.3113224059311652,0.877599321016867
12853,134,5,1227.2,4.90527477843843,1.791759469228055,7.113304961895299,3,Loyal Customers,0.4037804843258438,0.8353046153996488
13538,42,5,699.45,3.7612001156935624,1.791759469228055,6.551722985642123,3,Loyal Customers,0.4633116236062047,0.20829171636288288
16755,113,3,1156.54,4.736198448394496,1.3862943611198906,7.054052342598723,3,Loyal Customers,0.1461227392258296,0.6558203187036016
14133,129,3,499.28999999999996,4.867534450455582,1.3862943611198906,6.2151879302872,3,Loyal Customers,-0.19041877751472874,0.48299158430534517
16523,1,19,4755.91,0.6931471805599453,2.995732273553991,8.467353576766234,0,Champions,2.688746174922203,-0.2689764676415375
14659,8,9,2302.78,2.1972245773362196,2.302585092994046,7.742306531145582,0,Champions,1.606055722052854,-0.0006572373968916408
13141,84,5,2260.53,4.442651256490317,1.791759469228055,7.723796854361638,3,Loyal Customers,0.7335599048279428,0.8087501186058679
15365,25,7,2115.7200000000003,3.258096538021482,2.0794415416798357,7.657622999751586,0,Champions,1.178470105429334,0.36536086486949537
13707,266,2,581.36,5.58724865840025,1.0986122886681098,6.367088813205125,2,Hibernating,-0.49657112170784534,0.7566922060697742
13709,3,13,4698.650000000001,1.3862943611198906,2.6390573296152584,8.455243316840159,0,Champions,2.282059696829682,-0.06661783219786924
17329,13,2,466.56,2.6390573296152584,1.0986122886681098,6.14752768273957,1,At Risk,0.1048952020194561,-0.5263873828315703
14532,235,3,200.4,5.4638318050256105,1.3862943611198906,5.305292980284462,2,Hibernating,-0.6603820111497148,0.4838844604186305
14805,14,4,296.45,2.70805020110221,1.6094379124341003,5.695246143633915,1,At Risk,0.2704769472504953,-0.502836300441558
16897,298,2,154.23000000000002,5.700443573390687,1.0986122886681098,5.044907888038352,2,Hibernating,-1.005324398389486,0.44535313473158994
15579,68,2,209.85,4.23410650459726,1.0986122886681098,5.351146980192569,2,Hibernating,-0.5545418110250429,-0.08022313158071812
14595,19,6,1524.96,2.995732273553991,1.9459101490553132,7.330378999181063,3,Loyal Customers,1.0290810779846884,0.13707622403805486
13161,312,1,95.75,5.746203190540153,0.6931471805599453,4.572130331909891,2,Hibernating,-1.463583533275597,0.24296401448509677
15415,312,1,465.09000000000003,5.746203190540153,0.6931471805599453,6.14437874852507,2,Hibernating,-0.8897280123775508,0.6690515689696459
17431,312,1,357.4,5.746203190540153,0.6931471805599453,5.881649681100775,2,Hibernating,-0.9856215901662372,0.5978506158328468
17463,15,5,1641.31,2.772588722239781,1.791759469228055,7.403859066346471,3,Loyal Customers,1.0028940617468793,0.028925182466755076
14502,19,9,1914.94,2.995732273553991,2.302585092994046,7.55796364280039,0,Champions,1.3541621899347769,0.2807866866848076
12528,8,6,1121.63,2.1972245773362196,1.9459101490553132,7.023429425828206,0,Champions,1.1016575959836012,-0.27751052997396836
17239,312,1,295.0,5.746203190540153,0.6931471805599453,5.69035945432406,2,Hibernating,-1.0554406795477882,0.5460099626238859
14426,23,9,2998.21,3.1780538303479458,2.302585092994046,8.006104199638603,0,Champions,1.4755775323814646,0.4779033923768249
15448,312,1,405.04,5.746203190540153,0.6931471805599453,6.00645167691623,2,Hibernating,-0.9400700643634781,0.6316726102644135
17314,24,8,2036.24,3.2188758248682006,2.1972245773362196,7.619351229610542,0,Champions,1.2534882792213686,0.36580101583746355
17373,39,4,623.07,3.6888794541139363,1.6094379124341003,6.436262541564959,3,Loyal Customers,0.31417899504662394,0.10505310411841393
18145,12,4,2761.12,2.5649493574615367,1.6094379124341003,7.9237537798031505,3,Loyal Customers,1.116944809513318,0.0417103045312482
14467,17,4,530.01,2.8903717578961645,1.6094379124341003,6.274780853456325,3,Loyal Customers,0.4398498893403947,-0.2701110912033051
15144,7,17,5997.62,2.0794415416798357,2.8903717578961645,8.699284721756136,0,Champions,2.38140558069053,0.34499440699241957
14776,50,11,1239.54,3.9318256327243257,2.4849066497880004,7.1233020476744695,3,Loyal Customers,1.1028065472410937,0.5934278592528551
16403,311,1,177.5,5.7430031878094825,0.6931471805599453,5.184588601219693,2,Hibernating,-1.2393023457124037,0.40761532703749853
16407,12,9,1638.98,2.5649493574615367,2.302585092994046,7.402439325621931,0,Champions,1.3969917200522837,0.059852479112135475
17619,311,1,198.47,5.7430031878094825,0.6931471805599453,5.295663849082473,2,Hibernating,-1.1987609506328651,0.4377173008893831
12778,19,6,492.49,2.995732273553991,1.9459101490553132,6.201502595243712,3,Loyal Customers,0.6170520691047645,-0.1688551931514126
17256,106,2,150.29999999999998,4.672828834461906,1.0986122886681098,5.01926462079431,2,Hibernating,-0.7771056256278271,0.011916380869099704
17604,216,2,266.02,5.37989735354046,1.0986122886681098,5.587323561961949,2,Hibernating,-0.7332395553614778,0.45931546412205015
14006,115,3,503.6,4.7535901911063645,1.3862943611198906,6.223766036206958,3,Loyal Customers,-0.16094462727429815,0.438026414799244
13600,311,1,66.52,5.7430031878094825,0.6931471805599453,4.212423850287702,2,Hibernating,-1.5941331114166148,0.14415358848319057
15058,24,11,1836.89,3.2188758248682006,2.4849066497880004,7.5163734534641895,0,Champions,1.411103509989803,0.40405924290580425
15240,44,5,1168.8,3.8066624897703196,1.791759469228055,7.064588073008926,3,Loyal Customers,0.6399918120308867,0.3661489284140771
17147,22,4,1270.07,3.1354942159291497,1.6094379124341003,7.147614344417192,3,Loyal Customers,0.7017548712491213,0.06816365859625434
13881,17,13,2902.56,2.8903717578961645,2.6390573296152584,7.973692849313592,0,Champions,1.7585648110835965,0.42711136755192386
16570,14,9,2176.71,2.70805020110221,2.302585092994046,7.686029144949096,0,Champions,1.4674152209075468,0.19609743998086296
16612,32,4,1036.76,3.4965075614664802,1.6094379124341003,6.944819823118953,3,Loyal Customers,0.544272721195267,0.1630353675029116
17356,311,1,178.22,5.7430031878094825,0.6931471805599453,5.188614101456073,2,Hibernating,-1.2378330769183565,0.40870625868237737
12836,58,4,1620.1200000000001,4.07753744390572,1.6094379124341003,7.390872547373256,3,Loyal Customers,0.5727470692081308,0.5250607594780484
14850,311,1,317.25,5.7430031878094825,0.6931471805599453,5.762837237437516,2,Hibernating,-1.0282471658574623,0.5643237356365085
13939,22,3,466.37,3.1354942159291497,1.3862943611198906,6.147121235192447,1,At Risk,0.18517477093147586,-0.2542973513976305
16745,86,17,4417.53,4.465908118654584,2.8903717578961645,8.3935623405695,0,Champions,1.71808320551889,1.2525887853934077
13494,311,1,296.1,5.7430031878094825,0.6931471805599453,5.694068782468562,2,Hibernating,-1.0533469892254015,0.5456871242119067
13802,138,3,1068.52,4.9344739331306915,1.3862943611198906,6.974965228674867,3,Loyal Customers,0.07141661080179126,0.7166768666548929
12929,311,1,70.95,5.7430031878094825,0.6931471805599453,4.2759714333333765,2,Hibernating,-1.570938855989094,0.16137531627581753
16419,112,6,522.09,4.727387818712341,1.9459101490553132,6.259753533390167,3,Loyal Customers,0.23796480182057053,0.5656139647535258
17035,245,2,347.08,5.5053315359323625,1.0986122886681098,5.852432338412425,2,Hibernating,-0.6654770317329299,0.583219833937988
15203,25,6,1757.4,3.258096538021482,1.9459101490553132,7.472159583649357,3,Loyal Customers,1.020172592442874,0.2843876134528892
16515,51,5,1367.54,3.9512437185814275,1.791759469228055,7.22149975713651,3,Loyal Customers,0.6638367581817827,0.46867785025085434
12373,310,1,299.1,5.739792912179234,0.6931471805599453,5.704115752446321,2,Hibernating,-1.0489377456750384,0.5470775564008152
18202,199,3,1058.99,5.298317366548036,1.3862943611198906,6.966014753099349,3,Loyal Customers,-0.015968629782226074,0.8652558883967705
12775,16,5,952.14,2.833213344056216,1.791759469228055,6.859761797376858,3,Loyal Customers,0.7902877555991098,-0.09336720536034024
14549,310,1,224.98000000000002,5.739792912179234,0.6931471805599453,5.4204464997811,2,Hibernating,-1.1524742892839754,0.4702017034037458
15981,24,8,2328.48,3.2188758248682006,2.1972245773362196,7.753400345686619,0,Champions,1.302414914808236,0.40212902828516245
16110,44,3,1232.15,3.8066624897703196,1.3862943611198906,7.117327150266252,3,Loyal Customers,0.3841205311030904,0.2871861165220168
17376,70,2,185.0,4.2626798770413155,1.0986122886681098,5.225746673713202,2,Hibernating,-0.6069177055064773,-0.10234856608652204
13110,30,7,971.22,3.4339872044851463,2.0794415416798357,6.879582116298542,3,Loyal Customers,0.8538278214041137,0.2275069893853065
12676,24,6,1031.39,3.2188758248682006,1.9459101490553132,6.939631781629396,3,Loyal Customers,0.8348726683622305,0.12379215711806085
14665,60,4,1490.75,4.110873864173311,1.6094379124341003,7.307705206402192,3,Loyal Customers,0.5346846122783454,0.5163574706073004
14457,310,1,68.64,5.739792912179234,0.6931471805599453,4.243339114899988,2,Hibernating,-1.5821071414245538,0.15119943780155706
15589,255,3,413.73,5.545177444479562,1.3862943611198906,6.027627706087471,2,Hibernating,-0.4155434174034547,0.7134015455829253
14411,310,1,539.4000000000001,5.739792912179234,0.6931471805599453,6.292309606086044,2,Hibernating,-0.8342526572994221,0.7064811710024729
17560,154,3,294.67,5.043425116919247,1.3862943611198906,5.689243967535078,2,Hibernating,-0.42304811484729593,0.41345729451728364
15226,310,1,128.91,5.739792912179234,0.6931471805599453,4.866841903007641,2,Hibernating,-1.3545346322270608,0.3201719585505553
14460,109,3,150.0,4.700480365792417,1.3862943611198906,5.017279836814924,2,Hibernating,-0.5890217929068142,0.0890203545035268
16156,8,9,2681.6400000000003,2.1972245773362196,2.302585092994046,7.894556663264153,0,Champions,1.6616255530988873,0.04060334571376657
13728,36,6,437.44,3.6109179126442243,1.9459101490553132,6.083222972347523,3,Loyal Customers,0.43165394411756386,0.054408719772094695
14127,122,3,503.01,4.812184355372417,1.3862943611198906,6.222596109144375,3,Loyal Customers,-0.17491825609610373,0.4620274862584251
16378,246,3,362.95,5.5093883366279774,1.3862943611198906,5.897016495564267,2,Hibernating,-0.4549410251167556,0.6631517972649624
13894,23,2,430.55,3.1780538303479458,1.0986122886681098,6.067383378665666,1,At Risk,-0.04896943068438958,-0.32440910620438623
13824,32,5,1171.86,3.4965075614664802,1.791759469228055,7.067200489441786,3,Loyal Customers,0.7126512641404237,0.23813440898402805
18250,309,1,270.62,5.736572297479192,0.6931471805599453,5.604404030675922,2,Hibernating,-1.0845869765790714,0.5187185173520658
15270,15,6,842.0500000000001,2.772588722239781,1.9459101490553132,6.73702626822399,3,Loyal Customers,0.8641024898024312,-0.11633594864203833
14188,30,6,1763.8600000000001,3.4339872044851463,1.9459101490553132,7.475826646108076,3,Loyal Customers,0.9808461756500597,0.35838068497453496
15421,58,4,856.94,4.07753744390572,1.6094379124341003,6.754534166972811,3,Loyal Customers,0.34048969251554295,0.35260972600001805
17446,176,2,120.9,5.176149732573829,1.0986122886681098,4.803201036487226,2,Hibernating,-0.9723315020607448,0.162253502162194
12414,216,3,343.65,5.37989735354046,1.3862943611198906,5.842529409331661,2,Hibernating,-0.444890753690507,0.594643328906381
14798,52,3,173.74,3.970291913552122,1.3862943611198906,5.163299154869948,1,At Risk,-0.3669109910175923,-0.17445516471959452
12990,30,3,351.0,3.4339872044851463,1.3862943611198906,5.863631175598097,1,At Risk,0.01269385578161536,-0.20724215759056228
12350,309,1,294.4,5.736572297479192,0.6931471805599453,5.68833037009728,2,Hibernating,-1.0539546714568349,0.5414629948423801
17337,150,4,1625.41,5.017279836814924,1.6094379124341003,7.394130410844177,3,Loyal Customers,0.3566733952126281,0.9159616041172913
16405,301,2,74.85,5.71042701737487,1.0986122886681098,4.328757705794541,2,Hibernating,-1.269020425561931,0.25541607828118174
17071,27,9,1836.0800000000002,3.332204510175204,2.302585092994046,7.51593263353199,0,Champions,1.261030928644006,0.409040939998212
13873,119,3,324.05,4.787491742782046,1.3862943611198906,5.783979016650478,2,Hibernating,-0.3293004852447779,0.3329118699592897
17362,238,2,276.28,5.476463551931511,1.0986122886681098,5.625027825967296,2,Hibernating,-0.7418033838999097,0.5096110433522378
13394,1,8,1999.09,0.6931471805599453,2.1972245773362196,7.600947458529613,0,Champions,1.8307042807618046,-0.6874306882483591
12502,95,5,1511.32,4.564348191467836,1.791759469228055,7.321400174558488,3,Loyal Customers,0.5585533984424474,0.7502059576546379
16030,309,1,312.85,5.736572297479192,0.6931471805599453,5.748915164763541,2,Hibernating,-1.031841805236523,0.5578817914685968
14044,26,4,532.12,3.295836866004329,1.6094379124341003,6.278746539538423,3,Loyal Customers,0.3475562436071945,-0.10075762624068632
13800,309,1,486.62,5.736572297479192,0.6931471805599453,6.189536413993168,2,Hibernating,-0.8710192953689214,0.6772924574639633
17672,49,2,2010.42,3.912023005428146,1.0986122886681098,7.606596219284004,3,Loyal Customers,0.34313918511860697,0.3973422532445183
12464,149,4,76.5,5.0106352940962555,1.6094379124341003,4.350277936359301,2,Hibernating,-0.7527672473868414,0.08830398246704846
13581,308,1,56.95,5.733341276897746,0.6931471805599453,4.059580569785761,2,Hibernating,-1.647685660486752,0.09872231049592206
14540,9,3,836.51,2.302585092994046,1.3862943611198906,6.730433203926444,3,Loyal Customers,0.5906415746600474,-0.4418960672725745
16997,287,2,117.0,5.662960480135946,1.0986122886681098,4.770684624465665,2,Hibernating,-1.096747382341362,0.3554807192233379
13539,85,3,446.52,4.454347296253507,1.3862943611198906,6.103721229453649,3,Loyal Customers,-0.1355766758231786,0.28129992802644016
14497,308,1,335.52,5.733341276897746,0.6931471805599453,5.818657582682612,2,Hibernating,-1.0056395023427909,0.57544139296052
17507,261,2,574.73,5.568344503761097,1.0986122886681098,6.355638800798266,2,Hibernating,-0.49637973957427095,0.7457434686093503
13208,58,5,1045.07,4.07753744390572,1.791759469228055,6.9527955639918355,3,Loyal Customers,0.5365639709307549,0.4482728428735248
17334,301,2,215.82,5.71042701737487,1.0986122886681098,5.379067516233146,2,Hibernating,-0.8856674661923456,0.5400555371933867
13871,22,13,5070.75,3.1354942159291497,2.6390573296152584,8.531441204681439,0,Champions,1.9054667548577842,0.6799963955616589
16938,8,4,1712.49,2.1972245773362196,1.6094379124341003,7.4462875052894635,3,Loyal Customers,1.0276899676355178,-0.24030106529615128
12754,276,2,61.62,5.6240175061873385,1.0986122886681098,4.1370847158982595,2,Hibernating,-1.3190018629438145,0.16760946183308434
12410,308,1,274.23,5.733341276897746,0.6931471805599453,5.61760711174576,2,Hibernating,-1.0790209867869909,0.5209556624715208
17929,308,1,196.20000000000002,5.733341276897746,0.6931471805599453,5.284218442168535,2,Hibernating,-1.2007046384414937,0.43060558711966507
14778,126,2,691.0600000000001,4.844187086458591,1.0986122886681098,6.539672657061303,3,Loyal Customers,-0.2617883364055049,0.4950731273188394
17517,308,1,128.44,5.733341276897746,0.6931471805599453,4.863217453310182,2,Hibernating,-1.354365942346648,0.31651211443268445
17226,308,1,148.99,5.733341276897746,0.6931471805599453,5.010568625207268,2,Hibernating,-1.30058418457202,0.35644505366834783
13137,10,8,3506.77,2.3978952727983707,2.1972245773362196,8.162735786918459,0,Champions,1.6416241490402124,0.17233243475933743
13725,49,7,1203.52,3.912023005428146,2.0794415416798357,7.093836426317241,3,Loyal Customers,0.8215095912665624,0.4839685294938155
13309,6,5,1389.78,1.9459101490553132,1.791759469228055,7.2376200198174825,0,Champions,1.1333415025918836,-0.3592199408812698
12842,69,2,582.3100000000001,4.248495242049359,1.0986122886681098,6.368718777449429,3,Loyal Customers,-0.186464500136638,0.20151586090006365
16109,218,2,208.32,5.389071729816501,1.0986122886681098,5.343864181504007,2,Hibernating,-0.8242209434602437,0.3971443058557975
15090,307,1,263.12,5.730099782973574,0.6931471805599453,5.576403545326371,2,Hibernating,-1.0933104776585327,0.5084439744893586
15199,58,4,418.70000000000005,4.07753744390572,1.6094379124341003,6.039540170339546,3,Loyal Customers,0.07952377387255813,0.1588426086175951
13911,143,8,1872.71,4.969813299576001,2.1972245773362196,7.5356757016239015,3,Loyal Customers,0.8181413538914148,1.0698098688923474
14194,4,21,9440.61,1.6094379124341003,3.091042453358316,9.152881795444861,0,Champions,2.7917873740213883,0.31901112261961234
14842,43,4,2250.64,3.784189633918261,1.6094379124341003,7.719414118576859,3,Loyal Customers,0.7604818177560314,0.4923501464250619
13584,306,1,75.75,5.726847747587197,0.6931471805599453,4.340553386467307,2,Hibernating,-1.543632025288419,0.17217242882135847
17105,158,2,560.98,5.0689042022202315,1.0986122886681098,6.33146626207184,2,Hibernating,-0.38973490346184125,0.531911650108619
14438,305,1,131.9,5.723585101952381,0.6931471805599453,4.8895969657192,2,Hibernating,-1.3424821058319387,0.3196120298148067
12956,305,1,74.67,5.723585101952381,0.6931471805599453,4.326381780706431,2,Hibernating,-1.548050220868749,0.1669777652198432
15781,24,3,254.91,3.2188758248682006,1.3862943611198906,5.544825820166979,1,At Risk,-0.05393457560476794,-0.3829169900654346
14410,91,9,886.72,4.5217885770490405,2.302585092994046,6.788656377954529,3,Loyal Customers,0.7205574557471727,0.7056541149985679
14600,305,1,236.43,5.723585101952381,0.6931471805599453,5.469872843189151,2,Hibernating,-1.1306870024557316,0.4768698314094408
17302,14,5,1044.48,2.70805020110221,1.791759469228055,6.952231389082654,3,Loyal Customers,0.8529752278191296,-0.12025347629745356
17613,22,14,3922.42,3.1354942159291497,2.70805020110221,8.274719001401705,0,Champions,1.858579408068832,0.6262914227909481
13334,81,3,3139.07,4.406719247264253,1.3862943611198906,8.052000371647445,3,Loyal Customers,0.5865377533742218,0.7895268783906644
13955,153,2,239.31,5.0369526024136295,1.0986122886681098,5.481929756524914,2,Hibernating,-0.6924205245177324,0.2884220492867871
17162,28,10,1293.26,3.367295829986474,2.3978952727983707,7.165694382234681,0,Champions,1.1897553268406156,0.35060933154260937
17774,96,4,985.74,4.574710978503383,1.6094379124341003,6.894406580212405,3,Loyal Customers,0.27659825846439334,0.5968560481622419
13809,304,1,60.300000000000004,5.720311776607412,0.6931471805599453,4.115779842942166,2,Hibernating,-1.6241611256206512,0.10854502061297161
15407,33,4,652.74,3.5263605246161616,1.6094379124341003,6.48270971889503,3,Loyal Customers,0.3687051616436111,0.05019087850413385
15577,150,3,209.53,5.017279836814924,1.3862943611198906,5.349628160782464,2,Hibernating,-0.5409599807871883,0.310568649668717
16332,27,7,1231.9,3.332204510175204,2.0794415416798357,7.117124396874507,3,Loyal Customers,0.9640600086026543,0.24963968138538442
14048,304,1,399.85,5.720311776607412,0.6931471805599453,5.993587292488961,2,Hibernating,-0.9387795022600107,0.6174406731796208
14475,71,3,683.01,4.276666119016055,1.3862943611198906,6.527972537398722,3,Loyal Customers,0.060349777750258654,0.3225318664906179
17859,304,1,118.52000000000001,5.720311776607412,0.6931471805599453,4.783483721384507,2,Hibernating,-1.3804556444002756,0.289496268315821
12576,35,5,1225.31,3.58351893845611,1.791759469228055,7.111764939346164,3,Loyal Customers,0.7088003543182982,0.2863236309389001
12599,28,7,764.38,3.367295829986474,2.0794415416798357,6.640372442522167,3,Loyal Customers,0.7819372384451821,0.13500123087930638
14562,3,18,4012.62,1.3862943611198906,2.9444389791664403,8.297448856215231,0,Champions,2.4316770729857735,-0.0391443806620505
16951,134,3,1125.06,4.90527477843843,1.3862943611198906,7.026480093248018,3,Loyal Customers,0.09696970806810687,0.7185192432961871
16998,149,3,105.4,5.0106352940962555,1.3862943611198906,4.667205576907544,2,Hibernating,-0.7885014695254841,0.1228708947568756
13133,273,2,79.95,5.6131281063880705,1.0986122886681098,4.393831680123644,2,Hibernating,-1.2227741317419825,0.2326698447653514
17881,303,1,133.35000000000002,5.717027701406222,0.6931471805599453,4.9004483350615,2,Hibernating,-1.3370054292099394,0.31983131308193885
15843,303,1,80.70000000000002,5.717027701406222,0.6931471805599453,4.403054001865957,2,Hibernating,-1.5185495676242486,0.18503484402139195
17083,108,3,1219.0,4.6913478822291435,1.3862943611198906,7.106606137727303,3,Loyal Customers,0.17567354789069237,0.6514485012693426
15970,303,1,314.1,5.717027701406222,0.6931471805599453,5.752890048763229,2,Hibernating,-1.0258724183689056,0.5508474815788589
13590,10,6,1417.5,2.3978952727983707,1.9459101490553132,7.257355254248906,0,Champions,1.1406444168807826,-0.13083175965708824
17537,29,2,777.16,3.4011973816621555,1.0986122886681098,6.656932158561185,3,Loyal Customers,0.11462075201764568,-0.07202782418258094
12401,302,1,32.85,5.713732805509369,0.6931471805599453,3.521938999358284,2,Hibernating,-1.8393862925440903,-0.05511940483663275
12462,18,2,657.8,2.9444389791664403,1.0986122886681098,6.490419998303485,1,At Risk,0.1594452007942959,-0.30672030860636534
17843,302,1,170.88,5.713732805509369,0.6931471805599453,5.146796558906795,2,Hibernating,-1.2463289414498964,0.3852255028874572
13706,302,1,290.89,5.713732805509369,0.6931471805599453,5.6763770189656,2,Hibernating,-1.053037176896092,0.5287445808808988
17686,6,7,4067.48,1.9459101490553132,2.0794415416798357,8.31102474430799,0,Champions,1.7203250097371807,-0.002155895637021149
14431,302,1,303.66,5.713732805509369,0.6931471805599453,5.719196400708555,2,Hibernating,-1.037408515194186,0.5403488575706311
15809,35,4,321.4,3.58351893845611,1.6094379124341003,5.775793010632473,3,Loyal Customers,0.09747269552290769,-0.11766499800904301
12561,302,1,207.05,5.713732805509369,0.6931471805599453,5.33777843542895,2,Hibernating,-1.1766223969398044,0.43698259156265756
14465,246,3,486.59000000000003,5.5093883366279774,1.3862943611198906,6.189474888783194,3,Loyal Customers,-0.3481965299033565,0.7424095533792328
18093,119,2,398.59999999999997,4.787491742782046,1.0986122886681098,5.990464046774399,2,Hibernating,-0.4491365657718658,0.32270465076772004
12857,210,2,831.15,5.351858133476067,1.0986122886681098,6.724012713032735,3,Loyal Customers,-0.3118764708168297,0.7557271588140756
18230,8,7,2032.9,2.1972245773362196,2.0794415416798357,7.6177104111914495,0,Champions,1.4091695821292183,-0.08574557638363475
16425,301,1,157.4,5.71042701737487,0.6931471805599453,5.0651234793803255,2,Hibernating,-1.2753745501831253,0.36171968112403824
16842,100,3,935.49,4.61512051684126,1.3862943611198906,6.842138843770539,3,Loyal Customers,0.09676884043565545,0.5481401070059183
15796,0,8,2046.21,0.0,2.1972245773362196,7.624233169554243,0,Champions,1.999454780635055,-0.9687945503266127
14555,56,2,251.7,4.04305126783455,1.0986122886681098,5.532203014394148,1,At Risk,-0.4442872870382686,-0.11044897427979958
15114,29,10,2650.16,3.4011973816621555,2.3978952727983707,7.882752559050937,0,Champions,1.4436368174642449,0.5590058931096414
15133,127,3,584.1800000000001,4.852030263919617,1.3862943611198906,6.371919492211979,3,Loyal Customers,-0.1296287935335282,0.519032010907749
17705,2,9,1511.72,1.0986122886681098,2.302585092994046,7.321664633872964,0,Champions,1.7065180057983014,-0.5706065493594302
12897,204,2,100.50000000000001,5.3230099791384085,1.0986122886681098,4.620058798481842,2,Hibernating,-1.0731298556501117,0.17357188294102696
17512,50,8,1702.6100000000001,3.9318256327243257,2.1972245773362196,7.440504807954348,3,Loyal Customers,1.023381371275818,0.6132257247423654
12477,22,6,7057.34,3.1354942159291497,1.9459101490553132,8.861965175361735,0,Champions,1.555783156417094,0.610149000816616
15550,3,4,474.38,1.3862943611198906,1.6094379124341003,6.164114484205205,1,At Risk,0.7471913366334823,-0.9243341550527824
18159,300,1,257.25,5.707110264748875,0.6931471805599453,5.553928107999748,2,Hibernating,-1.0961987579979773,0.49281175520323467
13875,53,5,1477.82,3.9889840465642745,1.791759469228055,7.29899975145033,3,Loyal Customers,0.6833981734875331,0.5053439888009101
15406,30,2,331.79,3.4339872044851463,1.0986122886681098,5.807511660418678,1,At Risk,-0.20299035315998318,-0.28861658377205235
17282,173,2,355.25,5.159055299214529,1.0986122886681098,5.8756327315828605,2,Hibernating,-0.5769521382735152,0.44579346572140144
16434,28,7,1192.4,3.367295829986474,2.0794415416798357,7.084561655087982,3,Loyal Customers,0.944062020547372,0.25537883362356123
17050,95,6,2640.84,4.564348191467836,1.9459101490553132,7.879230923066748,3,Loyal Customers,0.8667522193963526,0.9368350610252382
