CustomerID,TotalRevenue
13240,616.7
16891,615.9300000000001
18121,615.8
14344,615.5300000000001
17919,615.48
12772,615.3199999999999
14894,614.95
17368,613.99
13028,613.4399999999999
17462,612.44
12458,612.38
17461,612.01
14662,611.8
17692,611.04
15079,610.5600000000001
14636,609.85
14959,609.54
12640,609.53
13810,609.16
18265,609.11
13499,609.09
16054,608.5600000000001
14754,608.3
16266,607.99
17695,607.94
13516,607.91
16036,607.69
14015,607.62
12421,607.57
13200,607.27
13375,607.1800000000001
16806,607.16
13464,606.73
15322,606.66
16449,606.54
16083,606.14
16216,605.88
15182,605.85
13914,604.83
13370,604.75
13131,604.3
15990,604.01
15581,603.9300000000001
13341,603.55
16205,603.3299999999999
15763,602.87
14152,602.57
15071,601.82
14560,600.03
18248,599.84
14869,599.02
16043,598.74
16261,597.09
16235,595.71
12965,595.61
12781,594.54
14788,593.82
16203,592.9
13236,592.33
15384,591.91
17387,591.82
13572,590.9300000000001
16747,590.73
16774,590.12
15636,589.5600000000001
15800,588.69
13410,588.34
16120,588.1
16859,587.63
13402,587.23
13596,586.91
16613,586.79
16134,586.29
18196,585.93
17990,585.84
16306,585.17
17034,585.07
14150,584.74
15133,584.1800000000001
15658,583.85
13323,583.85
15951,583.27
12842,582.3100000000001
13707,581.36
13524,580.94
15677,580.93
13316,580.49
12723,580.33
14047,580.2
15480,579.25
14672,578.57
16725,578.48
17796,578.05
16107,577.9000000000001
12535,577.85
14756,577.36
14904,577.12
13933,576.99
13416,576.5
14222,576.5
15576,576.33
12468,575.99
12838,575.3000000000001
17507,574.73
16788,574.29
13430,574.25
14020,573.86
15103,573.46
17979,573.03
18079,571.69
16062,571.52
15104,571.49
17985,571.35
16708,571.03
13104,570.48
15656,569.4
15985,569.1800000000001
16311,568.89
13414,568.5
13221,568.16
17734,567.91
15584,567.46
12577,566.7
14664,566.59
18150,566.58
16015,566.56
15525,565.97
15743,565.76
12728,565.33
15244,565.17
13918,565.1
16546,564.95
14629,564.91
13736,563.95
17115,563.7
13496,563.63
14102,563.48
13607,563.0600000000001
18082,562.88
15626,562.56
14412,562.33
12475,561.9399999999999
16567,561.4
17105,560.98
16325,560.74
18151,560.7
14651,560.3
14273,559.97
14332,559.05
14692,558.55
15571,558.05
16146,557.13
16014,554.58
14790,554.46
13900,553.95
16444,552.17
16212,552.09
17459,551.99
15700,551.43
13558,550.57
16023,548.86
14179,548.67
13356,548.59
15353,548.27
17664,547.94
16431,547.68
16365,547.61
13546,547.39
13853,547.3000000000001
17812,547.26
17994,545.83
12413,545.2
17540,544.9
14108,544.36
14553,543.62
14529,542.96
18022,542.25
14710,541.63
17447,541.53
14023,540.77
16732,540.33
14411,539.4000000000001
16357,538.6800000000001
14481,538.41
12425,538.14
17884,537.22
17144,537.1800000000001
16136,535.94
13518,535.4399999999999
12658,535.4
17460,534.08
16208,534.06
18232,533.57
15433,533.3
17244,532.53
17397,532.36
16022,532.28
17299,532.25
14044,532.12
17466,531.88
12374,531.73
17653,531.22
15511,530.93
14737,530.35
14467,530.01
15366,529.94
16882,529.47
15339,528.71
12883,527.87
13212,527.48
17874,527.07
14753,526.75
16573,525.96
14708,525.81
14880,525.09
17557,525.01
13557,524.06
16469,523.17
14201,522.64
13831,522.63
13730,522.55
15815,522.48
14504,522.21
16969,522.2
16419,522.09
16825,521.48
13379,521.36
15028,520.84
15561,520.19
12513,520.04
12944,519.81
15053,519.59
15829,517.8199999999999
14867,517.78
14323,517.66
14176,517.2
16230,516.53
15027,516.35
17341,516.3000000000001
14592,516.29
13355,516.0
12739,516.0
16383,515.89
18217,515.67
12940,515.62
18211,515.0699999999999
13030,514.84
12556,513.66
12649,513.0500000000001
18183,512.87
14167,512.84
17480,511.82
13731,511.59000000000003
15624,511.5
14220,510.72
13838,510.67
14882,510.20000000000005
15417,508.8
13548,508.59000000000003
13959,508.59000000000003
17890,508.57
14289,508.06
13301,507.74
12872,507.12
15987,506.44
15812,506.38000000000005
13220,506.04
13388,505.45
14284,505.3
15492,504.73999999999995
12673,504.62
14198,504.6
15533,504.42
13951,504.09000000000003
14006,503.6
14127,503.01
16206,502.71000000000004
15272,502.26
16384,502.2
16140,501.9
14871,501.28000000000003
14539,500.32
15467,499.93
12654,499.33
14133,499.28999999999996
18160,499.06
12521,499.03
12719,498.55
12638,498.25
16916,498.18
15497,498.0
12500,497.89
16602,497.21
17265,497.21
15075,496.78
12942,496.7
13888,496.02
17864,495.75
14021,495.7
15795,495.52
16268,495.2
16442,495.2
17779,494.86
16352,494.44
15215,494.24
16561,494.12
13238,493.68
17883,493.34
15452,492.83
13705,492.78000000000003
12624,492.78
12778,492.49
13732,491.86
15651,491.65999999999997
13357,491.6
18170,490.51
16418,490.12
12571,489.37
17062,488.0
17360,486.79
16960,486.65000000000003
13800,486.62
14465,486.59000000000003
16056,485.85
17259,485.33
17420,485.08
17014,484.98
12363,484.5
15919,483.74
13258,483.73
13211,483.42
14450,483.25
15762,482.95000000000005
16718,482.93
15645,481.09000000000003
14356,480.93
13243,480.02000000000004
12478,479.59000000000003
17333,479.13
17749,478.95
17503,478.91
15539,478.46
16385,478.01
17119,477.79
13075,477.21
13233,477.2
12693,476.51
15315,475.21999999999997
13247,474.72
15550,474.38
13675,473.38
15275,473.29
16185,473.26
17555,471.81
17733,471.63
13325,471.3
13721,470.94
13167,470.15999999999997
16005,470.06
16667,469.98
13963,469.02
13643,468.44
15031,468.34000000000003
17886,468.23
14891,468.1
16364,467.64
17329,466.56
13939,466.37
16603,465.97
15655,465.57
12933,465.47
16340,465.44
14973,465.4
15648,465.20000000000005
15415,465.09000000000003
17637,464.51
16811,464.23
17197,463.81
13276,462.98
16696,462.3
13989,462.21
16734,462.16
14965,461.64
12991,461.26
15865,460.18
17499,460.1
13278,459.86
15830,459.5
16589,459.24
15721,458.90000000000003
15754,458.57
15246,458.1
14320,457.89
14896,457.82
17453,457.46999999999997
12784,455.46999999999997
17623,455.45
13822,454.8
15300,454.44
15756,454.41
15068,453.45
18158,453.4
16933,452.36
12967,452.2
13812,452.1
17454,451.88
16504,451.84
14036,451.25
15197,451.11
14396,451.09
14593,450.95
14607,450.9
14725,450.83
14177,450.77
14382,448.58
12694,447.62
16116,446.98
15091,446.71
13539,446.52
12426,446.08
16804,445.84000000000003
12808,445.7
13427,445.34
17631,445.29
17806,445.11
15223,444.55
15303,444.42
13617,444.04
15000,443.42
14338,443.2
14720,443.16
15208,442.57
16898,441.54
17520,441.29
13023,439.86
13759,439.59000000000003
16624,439.49
15585,439.4
16863,438.88
15574,438.65000000000003
13865,437.81
13950,437.65999999999997
13728,437.44
15669,437.0
14013,435.58
17114,434.67
15963,434.36
13248,434.21
16031,434.05
15643,433.95000000000005
13049,433.68
14489,433.5
17495,432.26
16038,431.98
16943,431.18
17361,430.85
16141,430.70000000000005
13894,430.55
15142,430.52
16650,430.38
13368,430.18
12827,430.15000000000003
15006,430.03000000000003
15230,429.6
16359,429.36
13726,429.11999999999995
12436,429.01000000000005
16642,428.73
17588,428.5
13868,428.37
16008,428.26
14675,428.01
15360,427.93
17579,427.65000000000003
16260,427.45000000000005
18043,426.59000000000003
16551,426.38
12479,426.35
12427,425.62
17423,425.29
15205,425.25
18104,424.64
14820,423.79
15882,423.48
16025,423.15999999999997
15720,423.03000000000003
16345,421.76
14149,421.12
16368,421.07
16495,420.61
16616,420.52
13816,420.42
15206,420.29999999999995
14645,419.42
13046,419.11
12461,419.08
18176,419.05
12743,418.93
15199,418.70000000000005
13292,418.45
12418,418.16
17232,417.77
16475,417.7
12707,417.52000000000004
12589,417.28
12644,417.12
13889,416.90000000000003
16480,416.57
14851,416.55
14744,416.48
16236,416.3
16820,415.94
12811,415.55
17324,414.84000000000003
12993,414.76
15287,414.69
15573,414.3
16750,414.13
15589,413.73
13974,413.59000000000003
16834,413.46
14093,411.9
17321,411.74
14628,411.71000000000004
16272,411.7
13925,411.1
17290,410.49
12667,410.23
13892,410.01
17545,409.94
17564,409.36
14335,409.2
16574,409.14
18205,408.86
14618,408.84000000000003
13311,408.82000000000005
17152,408.8
12390,407.74
16034,407.1
12391,406.88
12664,406.8
15475,406.31
13741,405.63
14522,405.26
15448,405.04
14157,404.73
16319,404.40000000000003
17712,403.21
17515,403.17
18036,403.12
13385,403.07
16824,402.74
15780,402.08
17429,401.72
16643,401.31
16816,401.16
17146,400.98
14780,400.88
17295,400.12
16884,399.96
14048,399.85
15121,399.07
15957,399.04
13602,398.65000000000003
18093,398.59999999999997
17370,398.21999999999997
16706,398.1
12508,397.88
16084,397.58
12802,397.58
14158,397.38
13594,396.97
15821,396.86
14022,396.8
15402,396.39
16374,396.28000000000003
12631,396.0
14331,395.76
14757,395.5
12793,395.48
13485,394.44
15264,393.74
15930,393.63
12987,392.45
17888,392.42
16010,392.4
16795,392.18
15831,392.02
17262,391.81
15891,391.77
13044,391.72
16529,391.65000000000003
15342,391.14
13885,390.2
14818,390.05
12930,389.61
15450,388.94
12507,388.75
17880,387.82
14420,387.52
17508,387.31
17076,386.9599999999999
12616,386.79999999999995
16780,386.79
15258,386.76
13615,385.89
16298,385.2
14670,384.90999999999997
13623,384.76
16535,384.63
16204,384.18
16982,384.06
13398,383.57
15038,383.54
15553,382.63
15725,382.25
13000,382.16
12593,382.09999999999997
15147,382.0
16654,381.87
17483,381.64
14644,381.02000000000004
15654,380.91
17897,380.56
12420,380.3
13253,380.15999999999997
12447,379.78999999999996
12580,379.7
13318,379.53999999999996
13506,379.45
17398,378.78000000000003
15081,378.7
15468,377.91
12922,377.3
18252,377.27
17486,376.97
16957,376.84000000000003
16484,376.8
12982,376.5
15734,376.35
15877,376.18
16518,376.07
15976,375.78000000000003
17345,375.74
14317,375.58
13563,375.13
12735,375.07
14910,374.65
14164,374.4
18123,374.16
16955,373.87
16250,373.54
16233,373.38
17053,373.08000000000004
13066,372.75
12981,372.21999999999997
13300,371.89
12725,371.8
12601,371.51
14905,371.35
15975,371.01
15386,370.74
16968,370.73
16157,369.95000000000005
16324,369.89
17227,369.86
17711,369.8
13936,369.74
18071,369.4
14888,369.2
14285,368.78000000000003
14002,368.59999999999997
16892,367.99
12832,366.53
16805,365.31
17950,365.15
15646,364.57000000000005
16119,363.96000000000004
16682,363.42
13405,363.35
16239,363.2
16378,362.95
15165,362.7
16586,361.95
16693,361.86
12890,361.63
17489,361.52
16354,361.40000000000003
16305,361.21999999999997
13487,361.1
18154,360.94
18216,360.85
12729,360.71000000000004
14130,360.46
16441,358.75
15232,358.06
15695,357.81
13531,357.7
17235,357.46
15349,357.46
17431,357.4
16776,356.59000000000003
12787,356.26
16536,356.17
15456,356.17
15471,356.13
16142,356.04
14537,355.56
17282,355.25
13169,355.1
17198,354.97
14077,354.05
16838,353.9
15967,352.28
18155,351.46
12990,351.0
12491,350.75
12592,350.6
17052,350.08
15186,349.85
17418,349.76
12498,349.70000000000005
15947,349.64
15949,349.6
13166,349.6
17432,349.36
13165,349.28
13035,349.20000000000005
13927,348.99
13140,348.67
15883,348.28
16159,348.2
13497,348.05
17035,347.08
14873,346.93
16321,346.8
17614,346.72
15127,346.53
14731,346.13
13844,345.12
12866,344.92
12740,344.8
15225,344.70000000000005
14034,343.84
15026,343.75
12414,343.65
12809,343.41
15012,343.19
18034,342.84
12695,342.56
15994,342.37
17358,342.36
16122,342.18
17379,342.16
15025,342.06
16595,341.96
13026,341.88
14998,341.87
14270,341.65000000000003
15036,341.11
13173,340.21
18040,340.20000000000005
14379,340.15000000000003
16947,339.48
17913,339.39
16183,338.71000000000004
17905,338.59000000000003
13291,338.41
13332,338.4
12904,338.21
15334,337.92
13899,337.52
13176,337.43
18164,337.40000000000003
13930,337.34
15900,337.28
15193,336.95
13928,336.47
17573,336.44
12564,336.15
14497,335.52
16063,335.32
15472,335.15999999999997
12895,335.05
15864,334.8
17999,334.79
15870,334.69
14538,334.35
15918,334.23
18222,333.87
13649,333.85
14265,333.43
13670,333.2
12617,333.08
17375,333.06
12493,332.91
13904,332.64
16906,332.58000000000004
13631,332.5
16018,332.46
16803,332.3
13919,331.86
15406,331.79
12394,331.18
17357,331.04
15768,331.03
17848,331.02
15889,330.27
14272,330.2
15130,330.11
13461,329.8
15047,329.7
12792,329.59
16211,329.22
12579,329.12
13817,328.98
16629,328.95
14012,328.8
13748,328.7
15213,328.35
17936,327.53
15149,327.45000000000005
14870,327.25
15109,327.15000000000003
13473,326.96
16903,326.8
15522,326.65
17392,326.52
14400,326.48
16885,326.26
17964,326.25
12844,325.96000000000004
16830,325.91
12639,325.3
14886,325.0
15466,324.58
15597,324.57
16563,324.5
18181,324.40000000000003
16399,324.2
13873,324.05
13351,323.94
14912,323.77
18149,323.7
13005,323.3
12591,323.1
14342,322.8
16851,322.28999999999996
16275,322.12
13821,321.89
15429,321.68
15809,321.4
13579,321.29
15236,321.05
13657,321.0
15520,320.7
12763,320.08
16858,320.04
13656,319.79
18067,319.03
17157,319.0
14620,318.54
14703,318.17
17839,318.15
17917,318.08
18066,318.0
17031,317.95
16065,317.84000000000003
15840,317.8
13923,317.63
16850,317.29
14850,317.25
14866,316.72
15243,316.68
13338,316.47
12824,316.42
13352,316.17999999999995
14029,315.66
15032,315.25
16091,315.06
15592,314.66
18261,314.29
16227,314.22
13774,314.15000000000003
15970,314.1
15314,314.05
12582,313.92
16135,313.7
16174,313.0
16030,312.85
13329,312.48
16450,311.92
15326,311.71
14327,311.65
17795,311.48
15664,311.43
13897,311.16
16207,310.38
15363,310.1
12970,310.05
14339,309.52
17926,309.23
15777,309.21000000000004
17229,308.81
14171,308.44
13763,308.40000000000003
12365,307.94
13954,307.82
17934,307.68
15440,307.18
13359,307.06
12833,307.03000000000003
16322,306.85
17237,306.74
14288,306.0
16614,305.79
16915,305.63
16796,305.62
14988,305.29
13045,305.28000000000003
15587,305.28
16967,305.09999999999997
16318,304.75
13358,304.71
13390,304.68
14014,304.42
15424,304.14
14470,303.99
14431,303.66
12976,303.6
16052,303.54
17595,302.84000000000003
14206,302.65999999999997
14236,302.64
17506,302.2
14484,301.76
12559,301.41
15667,301.32
15148,301.29
12988,301.17
16625,300.68
17458,300.40000000000003
15837,300.23
13345,299.70000000000005
14902,299.66
17973,299.48
14690,299.4
16071,299.29
12373,299.1
17154,299.1
18218,299.0
14024,298.45
17697,298.25
17678,298.11
14348,297.87
13673,297.79
15789,297.65999999999997
13145,297.6
15938,297.58
12532,297.33000000000004
15507,296.76
12527,296.71000000000004
14805,296.45
16404,296.45
13494,296.1
14643,295.87
14597,295.74
17525,295.5
17239,295.0
17560,294.67
16499,294.55
16978,294.43
12350,294.4
17911,294.35
17252,294.31
13887,293.95
16674,293.84
18056,293.7
16689,293.52
17163,293.1
15652,293.09000000000003
13210,293.0
13990,292.58
16721,292.47
15880,292.18
16930,292.17
13239,292.12
14496,291.92
13449,291.88
13116,291.29
13343,290.93
13706,290.89
14729,290.79
18081,290.58000000000004
18059,290.56
13417,290.48
15678,290.3
16488,290.3
13372,290.04
16999,289.92
16810,289.64
16473,289.16
14622,288.78000000000003
17492,288.62
16217,288.45000000000005
17138,288.3
12596,288.27
14205,288.2
14427,287.74
16763,287.45
14557,287.44
16566,287.28000000000003
13760,286.79
17770,286.57
16668,286.56
12384,286.32
16198,286.281
16855,285.8
13727,285.78000000000003
12452,285.67
17761,285.64
17636,285.56
13929,285.45
12544,284.9
15318,284.9
17070,284.34
12950,284.2
14403,283.95000000000005
12448,283.95
18095,283.8
15184,283.45
12375,283.3
17433,283.26
17438,283.05
18053,283.02
17510,282.98
14350,282.93
16621,282.71000000000004
17976,282.64
17250,282.62
18062,282.45
13177,282.45
16292,282.35
15469,282.1
14915,281.98
16366,281.90000000000003
17551,281.84
16848,281.42
15048,281.3
13091,281.08
13629,281.01
14142,280.95
16193,280.63
15732,280.2
15092,279.61
17835,279.54
14803,279.45
16826,279.45
16485,279.35
17970,279.33
16343,278.83
15163,278.77
14139,278.28
15847,278.04
15054,277.95
17248,277.85
13984,277.43
16297,277.34000000000003
14762,277.12
13803,277.07
12733,276.85
17362,276.28
15557,276.26
14947,275.82
15018,275.36
14067,275.04
17869,275.03
17783,274.97
12410,274.23
17330,273.9
12999,273.78
15766,273.65999999999997
16125,273.45
14594,273.28
13439,273.27
16386,273.07
16711,273.03000000000003
17222,273.0
18001,272.93
15969,272.7
13502,272.1
16372,271.48
17674,271.32
16400,271.08
17011,270.9
15551,270.87
15901,270.78
17298,270.68
18250,270.62
12516,270.48
13242,270.40000000000003
16823,269.68
14638,269.6
16555,269.39
12623,269.1
15609,268.78000000000003
16423,268.78
15380,268.54
15872,268.2
15971,268.1
12818,267.6
15060,267.5
16648,267.26
16451,266.97
14863,266.76
13092,266.61
15713,266.6
18215,266.34000000000003
13569,266.22
17604,266.02
12816,265.90000000000003
13953,265.68
12703,265.55
12690,265.11
17189,264.9
13863,264.88
12945,264.25
12852,264.15000000000003
14619,263.74
17123,263.7
17523,263.43
12715,263.36
14985,263.34
15010,263.19
15090,263.12
17767,262.95
14480,262.55
17124,262.44
14000,262.2
13171,261.51
13058,261.45000000000005
13479,261.15
13504,260.48
13121,260.36
17862,260.0
17078,259.94
13245,259.85
17765,259.58
14951,259.52
17501,259.35
13127,259.17
13321,259.04
12538,258.75
15885,258.55
13708,258.46
17949,258.29999999999995
13227,257.7
18159,257.25
17968,257.15
18127,257.09000000000003
16048,256.44
16727,256.32
14660,256.24
13589,256.05
14761,255.9
16479,255.63
15942,255.54
12648,255.3
17931,255.0
15781,254.91
16123,254.88
17708,254.82999999999998
15261,254.82
15912,254.67000000000002
15714,254.53
17094,254.3
17351,253.5
17255,253.45
15254,253.32
14479,252.65
13404,252.49
15346,252.42000000000002
13667,252.20000000000002
13917,252.14000000000001
17694,251.92000000000002
15153,251.82
15535,251.8
14555,251.7
18006,251.53000000000003
13395,251.28
16478,251.26000000000002
16149,251.24
14501,251.21
17496,251.10000000000002
13207,250.26000000000002
15894,249.65
13259,249.18
14068,248.85000000000002
17046,248.6
17464,248.20000000000002
16202,247.52
13874,247.45000000000002
18072,247.44
13780,247.31
13784,247.26
16413,247.25
13801,247.1
16723,246.99
15517,246.72
17385,246.16
16936,246.11
17221,245.66
14184,245.59
13453,245.57999999999998
13533,245.23999999999998
18270,244.9
13304,244.85000000000002
17878,244.83
15120,244.4
17251,244.33
15224,244.13
13060,243.93
13750,243.68
14950,243.5
16147,243.08
12519,242.84
17691,242.70000000000002
15304,242.60000000000002
17569,242.6
12650,242.44000000000003
13718,242.4
17430,242.36
15277,241.98
13745,241.35999999999999
13626,241.32999999999998
14656,240.95000000000002
18035,240.92999999999998
12962,240.89000000000001
15286,240.55
15279,240.45
13565,240.22
14474,240.06
15143,239.55
16104,239.41
13955,239.31
12785,239.0
15115,238.81
15689,238.8
16739,238.75
15099,238.70000000000002
17403,238.17000000000002
15333,238.0
16526,237.66
13827,237.65
13147,237.60000000000002
13790,236.84
17025,236.45
14600,236.43
12604,236.18
16026,236.09
14647,236.04000000000002
16500,235.86
17824,235.84
13083,235.8
17498,235.74
13328,235.68
14633,235.4
17254,235.04
14528,234.83999999999997
13740,234.71
14997,234.32
16961,234.17
13573,233.96
13348,233.76
16583,233.45
16302,233.22
17531,233.1
18213,232.48000000000002
17134,232.35000000000002
13711,232.16000000000003
15393,231.86
13787,231.55
14784,231.32000000000002
17051,230.94
17914,230.68
15345,230.39000000000001
13960,230.22
12812,229.64000000000001
13008,229.46999999999997
15623,229.43
15545,229.37
14793,228.99
16778,228.94
13146,228.91
13070,228.8
17190,228.74
13512,228.51000000000002
17980,228.15
13976,227.96
16685,227.82
15634,227.65
16243,227.4
15035,227.29000000000002
12492,227.21
16793,226.84
17786,226.78
16619,226.21
17266,226.03
13642,226.03
15019,225.85999999999999
14624,225.85
13833,225.45
17223,225.09
16956,225.04
14549,224.98000000000002
14804,224.82
14304,224.4
17172,224.28
16471,223.95000000000002
16768,223.69
15598,223.68
17534,223.36
15637,223.36
16808,222.97
17120,222.96
17732,222.52
14173,222.34
12566,222.13
14598,221.97
13837,221.59
14881,221.2
13419,221.06
14491,220.98
12879,220.66
13079,220.10000000000002
15087,220.06
16527,219.81
14375,219.66
17456,219.62
18117,219.42
17630,219.39999999999998
14242,219.25
18190,219.16000000000003
16024,219.11
12355,219.0
13886,218.56
14847,218.4
15724,218.25
15308,218.25
17760,218.25
17908,218.2
12614,218.15
13806,218.13000000000002
14500,218.10000000000002
13085,217.68
14823,217.18
15457,217.17
16080,217.16
14687,217.01999999999998
16781,216.8
17457,216.49
15604,216.39
17436,216.29999999999998
15881,216.19
15675,216.16
16751,216.01999999999998
13142,215.92
17334,215.82
12386,215.7
17736,215.59
14357,215.17000000000002
15097,215.08
18185,214.25
16756,213.9
14958,213.88
14716,213.85
17153,213.78
16909,213.72
14241,213.70000000000002
16591,213.5
18276,213.46
17771,213.23
16948,212.9
15175,212.5
17805,211.83
16356,211.77
13570,211.64
15703,211.5
13271,211.49
15210,211.2
16278,211.03
17313,210.60000000000002
17081,210.51
13532,210.31
17045,210.24
16392,210.24
13621,209.85
15579,209.85
15577,209.53
17267,209.35
18193,208.91
16883,208.78
16402,208.6
15400,208.6
17951,208.38000000000002
16109,208.32
15922,208.10000000000002
16445,208.06
17176,208.03
16758,207.86
12561,207.05
15096,206.89000000000001
17572,206.85000000000002
17166,206.34
18135,206.25
16769,206.19
12797,206.13
17278,206.09
13529,206.06
17247,205.99
16660,205.97
13544,205.91
13272,205.66000000000003
15758,205.25
17371,205.15
15396,204.28
17206,204.24
16812,204.15
17891,203.85999999999999
16411,203.75
12660,203.7
13411,203.60000000000002
16313,203.57
14995,203.43
15850,202.97
14381,202.68
14953,202.59
13484,202.5
14586,202.44
14385,202.11
15621,202.01000000000002
17867,201.54000000000002
15690,201.48
15556,201.37
18108,201.2
12834,201.08
12915,201.05
17684,201.01
15699,201.0
12702,201.0
17742,200.86
17830,200.75
14532,200.4
13061,200.31
17658,200.22
17514,200.15
16430,200.05
16338,199.85
15593,199.8
13322,199.48000000000002
15825,199.44
12790,199.42000000000002
17171,199.41
17339,199.20000000000002
17855,199.02
14311,198.97
16753,198.92000000000002
18112,198.52
17619,198.47
13255,198.46
17550,198.41
13369,198.38000000000002
14162,198.11
16846,197.82
13466,197.70000000000002
13052,197.65
13349,197.32
13382,197.14000000000001
17929,196.20000000000002
18106,196.05
14508,196.0
16761,195.9
13932,195.8
13893,195.70000000000002
12402,195.6
13441,195.36
16117,195.31
14114,195.13
12558,195.08
17615,195.05
15181,194.99999999999997
17860,194.65
17475,194.37
16274,194.2
17912,194.18
16342,193.96
16596,193.85000000000002
17701,193.65
15198,193.64
17383,193.39000000000001
13503,192.95
15483,192.76
14768,192.60000000000002
14517,192.55
12953,192.45000000000002
17303,192.24
17608,191.99
15909,191.94
17789,191.65
14452,191.5
12489,191.43
15692,191.04
12515,190.8
13033,190.55
18126,190.33
15774,189.75
14416,189.5
14570,189.36
15355,189.3
16552,189.19000000000003
15320,189.03
14333,188.20000000000002
14960,188.12
12888,187.92000000000002
15234,187.88
15344,187.79000000000002
14779,187.55
16215,186.9
13973,186.75
12586,186.54000000000002
13672,186.39000000000001
14954,186.2
13986,186.06
18078,185.98
13737,185.65
18074,185.3
13474,185.24
15540,185.22
14087,185.17
17376,185.0
12750,184.98
13482,184.64
14513,183.75
15437,183.71
13460,183.44
14126,183.4
17111,183.39000000000001
14476,183.05
13792,183.05
15746,182.96
13858,182.67
12718,182.35
18009,182.29
16415,181.62
16829,181.32
16226,181.20000000000002
18110,180.9
14801,180.84
15612,180.15
14830,179.78
16177,179.35
13434,179.04000000000002
13778,178.7
16510,178.54999999999998
12732,178.26000000000002
17356,178.22
15639,178.02
18165,177.66
16179,177.58
16403,177.5
14264,177.17000000000002
13072,177.15
16276,177.0
14747,176.95000000000002
16847,176.94
12893,176.55
14819,176.07
14512,175.63
16836,175.55
18212,175.47
13489,175.44
15014,175.17000000000002
16895,175.12
16528,175.02
12361,174.9
15857,174.6
13972,174.35
16557,174.1
18278,173.9
17670,173.9
14798,173.74
14052,173.66
16160,173.09999999999997
14929,172.88
13859,172.76000000000002
17937,172.5
16634,172.5
16017,172.03
17010,171.96
17245,171.45
13560,171.42000000000002
15432,171.19
17843,170.88
17866,170.8
15154,170.08
16256,169.95000000000002
15139,169.84
12581,169.76
16509,169.50000000000003
14218,169.48000000000002
13568,169.20000000000002
14789,169.2
15925,168.9
17660,168.8
17343,168.74
18269,168.6
12430,168.6
13828,168.45
13428,168.38
13295,168.3
14924,168.05
12551,168.0
13587,168.0
14966,167.9
16887,167.58
16482,167.34
13189,167.28
15460,167.16
16716,166.8
17693,166.47
14295,166.20000000000002
17650,166.08
16427,166.06
15783,165.62
16105,165.6
12552,165.47
13470,165.0
17535,164.4
15776,164.13
16181,163.94
17723,163.9
18274,163.17
18005,163.02
15119,162.8
18101,162.7
15221,162.60000000000002
12574,162.55
16627,162.38
17793,162.37
12672,162.29999999999998
15262,161.95000000000002
15325,161.74
15335,161.72
16457,161.56
15866,161.49
14523,160.91
18099,160.35999999999999
18146,160.35000000000002
13669,160.2
14666,160.04999999999998
17889,159.92
17040,159.78
14765,159.76
16601,159.74
13592,159.51
13277,159.4
14287,159.35
18224,158.95000000000002
17125,158.78
14355,158.5
15348,158.04
17877,158.01
13845,157.86
15204,157.5
16448,157.49
16425,157.4
15454,157.2
15670,157.15
17580,157.12
17118,157.02
16690,156.43
14552,156.27
17574,155.8
17928,155.56
12441,155.55
16315,155.52
17966,155.43
14377,155.25
17526,155.20000000000002
17201,155.07999999999998
17698,154.95
15803,154.86
16517,154.75
17386,154.70000000000002
17879,154.67
15920,154.6
14722,154.57
13618,154.54
16897,154.23000000000002
13187,154.02
16351,153.9
15343,153.7
15528,153.43
17714,153.0
15683,152.95
16248,152.94
17301,152.84
15219,152.8
12522,152.72
13514,152.20000000000002
12547,151.79999999999998
12923,151.67
18169,151.65
15041,151.48
17680,151.4
13697,151.29999999999998
15921,151.06
14073,151.04
12573,150.59
18200,150.35
15717,150.3
17256,150.29999999999998
13723,150.10000000000002
13926,150.10000000000002
16178,150.1
14460,150.0
15944,149.9
16680,149.7
18262,149.48
14860,149.44
14055,149.14
17226,148.99
13786,148.8
13347,148.79999999999998
13284,148.74
17367,148.60999999999999
14585,148.55
17832,148.53
13606,148.43
14551,148.23
18147,147.83999999999997
12966,147.68
14098,147.35
14079,147.25
15007,146.96
16406,146.4
18014,146.32
16921,145.93
12565,145.92
13866,145.67000000000002
15937,145.35
17668,145.25
18045,145.09
16598,145.04999999999998
15319,145.0
17524,145.0
16620,144.96
17603,144.72
12795,144.63
15462,144.6
14485,144.35
14100,144.25
14109,144.2
12442,144.06
15790,143.43
15381,143.1
15458,142.92
17286,142.87
16380,142.79
15385,142.46
16647,142.42000000000002
13103,141.94
17542,141.55
14041,141.41
15388,140.54
13153,140.46
14932,140.43
17513,140.39999999999998
13483,140.34
18119,140.09
15185,139.92000000000002
16927,139.85
15361,139.8
14967,139.8
13043,139.7
17885,139.59
14494,139.56
15263,139.51
14037,139.25
18209,139.10000000000002
14968,139.09
15135,139.05
13898,138.93
14362,138.75
17415,138.44
13065,138.41
17122,138.32
12367,138.3
13716,138.28
16072,138.15
17898,138.14
18114,137.9
13279,137.75
17737,137.64000000000001
17561,137.5
15438,137.13
14483,137.1
15723,137.0
18280,137.0
17468,137.0
17947,136.68
17958,136.16
16412,135.99
14889,135.9
16114,135.75000000000003
14908,135.3
13462,135.0
13364,134.95999999999998
14340,134.7
15748,134.41
18142,134.4
15167,134.4
17935,134.39
16777,134.32
15793,133.92000000000002
16932,133.73000000000002
17881,133.35000000000002
13762,133.2
16835,133.15
16337,133.15
17344,132.62
14059,132.6
13513,132.6
13978,132.53
13262,132.29
